RECEIVER_START	receive_epoch_ms=1788142714770	receive_monotonic_ns=40818349942098	listen=192.168.50.1:5999
TELEMETRY	receive_epoch_ms=1788143343085	receive_monotonic_ns=41446665118264	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=31959 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143343382	receive_monotonic_ns=41446961849266	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=31977 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143343674	receive_monotonic_ns=41447254062197	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=31995 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143343971	receive_monotonic_ns=41447550858921	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32012 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143344268	receive_monotonic_ns=41447848490385	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32030 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143344560	receive_monotonic_ns=41448140472146	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32047 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143344857	receive_monotonic_ns=41448437367313	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32065 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143345150	receive_monotonic_ns=41448730446500	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32083 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143345447	receive_monotonic_ns=41449026784720	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32100 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143345744	receive_monotonic_ns=41449324324607	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32118 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143346036	receive_monotonic_ns=41449616592645	src=192.168.50.2:62511	payload=DBG frame=208 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32135 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143346287	receive_monotonic_ns=41449866861313	src=192.168.50.2:62511	payload=DBG frame=209 stage=LOOP_BEGIN(5) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=1 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143346287	receive_monotonic_ns=41449866985887	src=192.168.50.2:62511	payload=DBG frame=209 stage=LOOP_BEGIN(5) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=2 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143346824	receive_monotonic_ns=41450403798094	src=192.168.50.2:62511	payload=DBG frame=209 stage=LOOP_BEGIN(5) bytes=0 msg=0 rect=9/9 xywh=350,229,15,21 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=9030/9672 hav=642 he=9042/9672 rn=9672 rc=452739 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=3 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143346841	receive_monotonic_ns=41450421368899	src=192.168.50.2:62511	payload=GEOM fit=702x476@3,-2 full=0 desk=1822x1026 out=50,29 cfg=1 force=0
TELEMETRY	receive_epoch_ms=1788143346991	receive_monotonic_ns=41450571114619	src=192.168.50.2:62511	payload=DBG frame=209 stage=GS_INIT(2) bytes=0 msg=0 rect=6/33 xywh=0,175,1822,35 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=000000af071e002300000000 hs=5336/21270 hav=15934 he=5348/21270 rn=21270 rc=455830 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=3 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143347514	receive_monotonic_ns=41451093765570	src=192.168.50.2:62511	payload=DBG frame=209 stage=GS_INIT(2) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=4 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143347547	receive_monotonic_ns=41451126918812	src=192.168.50.2:62511	payload=DBG frame=209 stage=GS_INIT(2) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=5 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143348063	receive_monotonic_ns=41451643595896	src=192.168.50.2:62511	payload=DBG frame=209 stage=GS_INIT(2) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32149 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=6 ppr=1 ppa=1 q=0
TELEMETRY	receive_epoch_ms=1788143348074	receive_monotonic_ns=41451654292131	src=192.168.50.2:62511	payload=DBG frame=209 stage=GS_INIT(2) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32150 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=7 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143348074	receive_monotonic_ns=41451654351835	src=192.168.50.2:62511	payload=DBG frame=209 stage=GS_INIT(2) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32150 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143348220	receive_monotonic_ns=41451800124665	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32159 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143348514	receive_monotonic_ns=41452093916363	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32176 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143348817	receive_monotonic_ns=41452396790259	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32194 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143349119	receive_monotonic_ns=41452699415414	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32212 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143349417	receive_monotonic_ns=41452996782719	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32230 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143349719	receive_monotonic_ns=41453299223206	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32248 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143350017	receive_monotonic_ns=41453597129695	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32266 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143350320	receive_monotonic_ns=41453899829884	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32284 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143350623	receive_monotonic_ns=41454202657184	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32302 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143350921	receive_monotonic_ns=41454500648079	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32320 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143351223	receive_monotonic_ns=41454802708377	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32338 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143351521	receive_monotonic_ns=41455100691974	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32356 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143351824	receive_monotonic_ns=41455403731957	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32374 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143352128	receive_monotonic_ns=41455708124827	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32392 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143352424	receive_monotonic_ns=41456004259052	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32410 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143352728	receive_monotonic_ns=41456308405513	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32428 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143353026	receive_monotonic_ns=41456605981849	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32445 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143353329	receive_monotonic_ns=41456908813661	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32464 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143353631	receive_monotonic_ns=41457211442288	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32482 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143353929	receive_monotonic_ns=41457508802695	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32499 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143354231	receive_monotonic_ns=41457811208525	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32517 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143354529	receive_monotonic_ns=41458108820467	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32535 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143354832	receive_monotonic_ns=41458411872851	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32553 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143355135	receive_monotonic_ns=41458714683382	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32571 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143355433	receive_monotonic_ns=41459013090915	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32589 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143355735	receive_monotonic_ns=41459314720409	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32607 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143356034	receive_monotonic_ns=41459614306237	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32625 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143356335	receive_monotonic_ns=41459914790433	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32643 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143356637	receive_monotonic_ns=41460217632202	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32661 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143356935	receive_monotonic_ns=41460515423752	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32679 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788143357238	receive_monotonic_ns=41460818273723	src=192.168.50.2:62511	payload=DBG frame=210 stage=WAIT_RFB(14) bytes=0 msg=0 rect=33/33 xywh=350,229,15,21 enc=00000000 ctl=32697 cerr=0 osk=0 hdr=015e00e5000f001500000000 hs=13416/14058 hav=642 he=13428/14058 rn=14058 rc=456192 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
