RECEIVER_START	receive_epoch_ms=1788139811418	receive_monotonic_ns=37914997711728	listen=192.168.50.1:5999
TELEMETRY	receive_epoch_ms=1788140280192	receive_monotonic_ns=38383771753998	src=192.168.50.2:62511	payload=DBG frame=27 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21696 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/193 hav=189 he=16/193 rn=193 rc=258398 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140280490	receive_monotonic_ns=38384069812861	src=192.168.50.2:62511	payload=DBG frame=27 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21714 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/193 hav=189 he=16/193 rn=193 rc=258398 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140280787	receive_monotonic_ns=38384367533725	src=192.168.50.2:62511	payload=DBG frame=27 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21732 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/193 hav=189 he=16/193 rn=193 rc=258398 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140281095	receive_monotonic_ns=38384675440453	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21749 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140281393	receive_monotonic_ns=38384973017836	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21767 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140281688	receive_monotonic_ns=38385268171340	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21785 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140281985	receive_monotonic_ns=38385565078041	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21802 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140282277	receive_monotonic_ns=38385857635203	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21820 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140282575	receive_monotonic_ns=38386155245975	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21838 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140282873	receive_monotonic_ns=38386453109874	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21855 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140283166	receive_monotonic_ns=38386746030554	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21873 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140283463	receive_monotonic_ns=38387043621084	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21891 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140283756	receive_monotonic_ns=38387336281617	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21908 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140284054	receive_monotonic_ns=38387634170534	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21926 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140284352	receive_monotonic_ns=38387932255858	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21944 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140284645	receive_monotonic_ns=38388225160038	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21961 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140284944	receive_monotonic_ns=38388524174154	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21979 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140285237	receive_monotonic_ns=38388817125314	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=21996 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140285535	receive_monotonic_ns=38389114664233	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22014 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140285832	receive_monotonic_ns=38389412321706	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22032 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140286125	receive_monotonic_ns=38389705302237	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22049 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140286423	receive_monotonic_ns=38390002838211	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22067 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140286715	receive_monotonic_ns=38390295433835	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22084 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140287013	receive_monotonic_ns=38390593430677	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22102 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140287311	receive_monotonic_ns=38390891254501	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22120 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140287604	receive_monotonic_ns=38391183923847	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22137 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140287902	receive_monotonic_ns=38391481803504	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22155 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140288195	receive_monotonic_ns=38391774768034	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22173 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140288492	receive_monotonic_ns=38392072445969	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22190 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140288785	receive_monotonic_ns=38392365348684	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22208 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140289083	receive_monotonic_ns=38392662959231	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22226 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140289381	receive_monotonic_ns=38392960842684	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22243 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140289674	receive_monotonic_ns=38393253828620	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22261 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140289971	receive_monotonic_ns=38393551182390	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22279 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140290264	receive_monotonic_ns=38393844122419	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22296 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140290563	receive_monotonic_ns=38394143556957	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22314 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140290862	receive_monotonic_ns=38394441816797	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22332 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140291154	receive_monotonic_ns=38394734410124	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22349 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140291452	receive_monotonic_ns=38395032028132	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22367 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140291745	receive_monotonic_ns=38395324864106	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22384 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140292042	receive_monotonic_ns=38395622421263	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22402 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140292340	receive_monotonic_ns=38395920111456	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22420 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140292633	receive_monotonic_ns=38396213075429	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22437 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140292931	receive_monotonic_ns=38396510943418	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22455 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140293224	receive_monotonic_ns=38396803817520	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22473 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140293522	receive_monotonic_ns=38397101813675	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22490 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140293815	receive_monotonic_ns=38397395129164	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22508 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140294113	receive_monotonic_ns=38397693140355	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22526 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140294411	receive_monotonic_ns=38397990771752	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22543 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140294704	receive_monotonic_ns=38398283650428	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22561 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140295001	receive_monotonic_ns=38398581358269	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22579 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140295294	receive_monotonic_ns=38398874224611	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22596 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788140295592	receive_monotonic_ns=38399172332431	src=192.168.50.2:62511	payload=DBG frame=28 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=22614 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/267 hav=263 he=16/267 rn=267 rc=309088 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
